-0.150653856001 -0.150653856001 -0.150653856001 1 0.451961568002 
 0.390574292707 0.390574292707 0.390574292707 2 1.37443073953 
 -0.492687676433 -0.492687676433 -0.492687676433 3 2.00729071159 
 0.0401729926665 0.0401729926665 0.0401729926665 4 0.811387098969 
 -0.610867378221 -0.610867378221 -0.610867378221 5 1.88626119302 
 -0.790579769594 -0.790579769594 -0.790579769594 6 1.58365088557 
 -1.19999594015 -1.19999594015 -1.19999594015 7 2.57301475715 
 -1.59806120975 -1.59806120975 -1.59806120975 8 3.24389295034 
 -0.876957651607 -0.876957651607 -0.876957651607 9 0.904232116002 
 -1.80138049507 -1.80138049507 -1.80138049507 10 4.25499463792 
 -1.66172289615 -1.66172289615 -1.66172289615 11 2.71931765737 
 -2.317232237 -2.317232237 -2.317232237 12 4.80041146335 
 -1.54625305172 -1.54625305172 -1.54625305172 13 1.89552041295 
 -0.86981514049 -0.86981514049 -0.86981514049 14 0.911793772856 
 -0.891915551131 -0.891915551131 -0.891915551131 15 1.57046607958 
 -0.849096640769 -0.849096640769 -0.849096640769 16 1.42166545378 
 -1.49265072229 -1.49265072229 -1.49265072229 17 3.36968071282 
 -1.14504334655 -1.14504334655 -1.14504334655 18 1.60715043495 
 -1.97458869323 -1.97458869323 -1.97458869323 19 4.43004920234 
 -1.2325027434 -1.2325027434 -1.2325027434 20 1.41424194369 
 -1.22983776322 -1.22983776322 -1.22983776322 21 2.12706534989 
 -0.651416492488 -0.651416492488 -0.651416492488 22 0.659545336945 
 -0.391763255739 -0.391763255739 -0.391763255739 23 0.434032905183 
 -1.05669403211 -1.05669403211 -1.05669403211 24 2.65416394366 
 -0.616610224422 -0.616610224422 -0.616610224422 25 0.665230276276 
 -0.616054971053 -0.616054971053 -0.616054971053 26 1.06639745513 
 0.0909943185488 0.0909943185488 0.0909943185488 27 1.13226638519 
 -0.395369432706 -0.395369432706 -0.395369432706 28 1.30813753242 
 -0.216544276799 -0.216544276799 -0.216544276799 29 0.223017685344 
 0.0457551548145 0.0457551548145 0.0457551548145 30 0.438051127873 
 0.381387876247 0.381387876247 0.381387876247 31 1.08337149083 
 0.250512805043 0.250512805043 0.250512805043 32 0.30229627885 
 0.466909329886 0.466909329886 0.466909329886 33 1.07322789032 
 -0.0210738533995 -0.0210738533995 -0.0210738533995 34 0.720223743357 
 -0.1036879133 -0.1036879133 -0.1036879133 35 0.28313960126 
 -0.254857362928 -0.254857362928 -0.254857362928 36 0.62822593107 
 -0.549824283193 -0.549824283193 -0.549824283193 37 1.31516200419 
 -0.267815636981 -0.267815636981 -0.267815636981 38 0.268566748562 
 0.550760870328 0.550760870328 0.550760870328 39 2.01333237292 
 0.482805973844 0.482805973844 0.482805973844 40 0.759805528511 
 1.07135303811 1.07135303811 1.07135303811 41 2.58037478518 
 1.50574644324 1.50574644324 1.50574644324 42 3.12978555396 
